candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,priority_tier,priority_reason,account_original_budget,fiscal_impact_within_ministry,performance_gap,execution_management,budget_performance_mismatch,fiscal_impact,scenario,scenario_score,scenario_score_within_ministry,scenario_rank_min,scenario_rank_average,scenario_rank_max,scenario_rank_percentile,scenario_rank_min_within_ministry,scenario_rank_average_within_ministry,scenario_rank_max_within_ministry,scenario_rank_percentile_within_ministry,scenario_weights
019:2022:사회복지:고용:1300:FUND,019,사회복지,고용,1300,2022,FUND,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,2503235000000,0.8,0.2,0.0,0.0,0.890625,execution_focus,0.12906250000000002,0.12000000000000004,126,126.0,126,0.3961352657004831,24,24.0,24,0.3783783783783784,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
019:2022:사회복지:고용:1300:GENERAL_ACCOUNT,019,사회복지,고용,1300,2022,GENERAL_ACCOUNT,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,66040000000,0.2,0.2,0.0,0.0,0.390625,execution_focus,0.07906250000000001,0.06000000000000001,179,179.0,179,0.14009661835748788,37,37.0,37,0.027027027027026973,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:2700:FUND,075,보건,보건의료,2700,2022,FUND,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,337781000000,0.6,0.5,0.0,0.0,0.6875,execution_focus,0.16875,0.16,92,92.0,92,0.5603864734299517,46,46.0,46,0.3661971830985915,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:2700:SPECIAL_ACCOUNT,075,보건,보건의료,2700,2022,SPECIAL_ACCOUNT,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,48982000000,0.34285714285714286,0.5,0.0,0.0,0.296875,execution_focus,0.1296875,0.13428571428571429,125,125.0,125,0.40096618357487923,53,53.0,53,0.2676056338028169,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술연구지원:1600:GENERAL_ACCOUNT,162,과학기술,과학기술연구지원,1600,2022,GENERAL_ACCOUNT,과학기술기반 조성,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,54291000000,0.39285714285714285,0.0,0.5,0.0,0.3125,execution_focus,0.28125,0.28928571428571426,49,49.0,49,0.7681159420289855,5,5.0,5,0.9298245614035088,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,16726000000,0.2,1.0,0.0,0.0,0.15625,execution_focus,0.215625,0.22000000000000003,71,71.0,71,0.6618357487922706,33,33.0,33,0.5492957746478873,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술인력및문화:2200:RESPONSIBLE_OPERATION_ACCOUNT,162,과학기술,과학기술인력및문화,2200,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립중앙과학관 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,10069000000,0.17857142857142858,0.3333333333333333,0.0,0.0,0.125,execution_focus,0.07916666666666666,0.08452380952380953,178,178.0,178,0.14492753623188404,41,41.0,41,0.29824561403508776,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3300:FUND,075,보건,보건의료,3300,2022,FUND,국민건강생활실천,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,374509000000,0.6571428571428571,0.5,0.0,0.0,0.703125,execution_focus,0.1703125,0.1657142857142857,90,90.0,90,0.5700483091787439,44,44.0,44,0.3943661971830986,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3300:GENERAL_ACCOUNT,075,보건,보건의료,3300,2022,GENERAL_ACCOUNT,국민건강생활실천,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,179703000000,0.45714285714285713,0.5,0.0,0.0,0.5703125,execution_focus,0.15703125,0.1457142857142857,106,106.0,106,0.49275362318840576,49,49.0,49,0.323943661971831,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
019:2022:사회복지:노동:3000:FUND,019,사회복지,노동,3000,2022,FUND,근로조건보호 및 복지증진,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,992515000000,0.4666666666666667,0.0,0.5,0.0,0.796875,execution_focus,0.3296875,0.2966666666666667,33,33.0,33,0.8454106280193237,12,12.0,12,0.7027027027027026,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
019:2022:사회복지:노동:2000:GENERAL_ACCOUNT,019,사회복지,노동,2000,2022,GENERAL_ACCOUNT,노사정책,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,57554000000,0.06666666666666667,0.3333333333333333,0.0,0.0,0.3359375,execution_focus,0.10026041666666666,0.07333333333333332,149,149.0,149,0.285024154589372,31,31.0,31,0.18918918918918914,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술연구개발:1100:FUND,162,과학기술,과학기술연구개발,1100,2022,FUND,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,65856000000,0.4642857142857143,0.5,0.0,0.0,0.3828125,execution_focus,0.13828125000000002,0.14642857142857146,120,120.0,120,0.4251207729468599,24,24.0,24,0.5964912280701755,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,855420500000,0.9285714285714286,0.5,0.0,0.0,0.7734375,execution_focus,0.17734375000000002,0.1928571428571429,85,85.0,85,0.5942028985507246,10,10.0,10,0.8421052631578947,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술연구개발:1100:SPECIAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,SPECIAL_ACCOUNT,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,282736000000,0.8392857142857143,0.5,0.0,0.0,0.6484375,execution_focus,0.16484375,0.18392857142857144,97,97.0,97,0.536231884057971,12,12.0,12,0.8070175438596492,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5200:FUND,102,산업·중소기업및에너지,창업및벤처,5200,2022,FUND,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,461591000000,0.7272727272727273,0.3333333333333333,0.0,0.0,0.7421875,execution_focus,0.14088541666666665,0.1393939393939394,119,119.0,119,0.42995169082125606,24,24.0,24,0.41025641025641024,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5200:GENERAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5200,2022,GENERAL_ACCOUNT,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,54710000000,0.2727272727272727,0.3333333333333333,0.0,0.0,0.328125,execution_focus,0.09947916666666667,0.09393939393939395,150,150.0,150,0.28019323671497587,36,36.0,36,0.10256410256410253,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5200:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5200,2022,SPECIAL_ACCOUNT,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,60000000000,0.3181818181818182,0.3333333333333333,0.0,0.0,0.359375,execution_focus,0.10260416666666666,0.09848484848484848,146,146.0,146,0.2995169082125604,34,34.0,34,0.15384615384615385,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3000:FUND,075,보건,보건의료,3000,2022,FUND,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,51930000000,0.37142857142857144,0.5,0.0,0.0,0.3046875,execution_focus,0.13046875000000002,0.13714285714285718,123,123.0,123,0.41062801932367154,52,52.0,52,0.2816901408450704,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3000:SPECIAL_ACCOUNT,075,보건,보건의료,3000,2022,SPECIAL_ACCOUNT,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,82761000000,0.4,0.5,0.0,0.0,0.4609375,execution_focus,0.14609375000000002,0.14,112,112.0,112,0.46376811594202894,50,50.0,50,0.3098591549295775,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
019:2022:사회복지:노동:4100:FUND,019,사회복지,노동,4100,2022,FUND,산업재해예방,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,1092165000000,0.6,0.3333333333333333,0.0,0.0,0.8125,execution_focus,0.14791666666666667,0.12666666666666665,111,111.0,111,0.4685990338164251,22,22.0,22,0.43243243243243246,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
019:2022:사회복지:노동:4100:SPECIAL_ACCOUNT,019,사회복지,노동,4100,2022,SPECIAL_ACCOUNT,산업재해예방,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,90955000000,0.26666666666666666,0.3333333333333333,0.0,0.0,0.46875,execution_focus,0.11354166666666667,0.09333333333333334,141,141.0,141,0.32367149758454106,28,28.0,28,0.2702702702702703,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
019:2022:사회복지:노동:4000:FUND,019,사회복지,노동,4000,2022,FUND,산재보험,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,7373606000000,0.9333333333333333,0.5,0.0,0.0,0.953125,execution_focus,0.1953125,0.19333333333333333,78,78.0,78,0.6280193236714976,18,18.0,18,0.5405405405405406,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:4500:GENERAL_ACCOUNT,075,보건,보건의료,4500,2022,GENERAL_ACCOUNT,소록도병원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,10444000000,0.17142857142857143,1.0,0.0,0.0,0.140625,execution_focus,0.21406250000000002,0.21714285714285717,73,73.0,73,0.6521739130434783,34,34.0,34,0.5352112676056338,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,47119751000000,1.0,1.0,0.0,0.0,1.0,execution_focus,0.30000000000000004,0.30000000000000004,36,36.0,36,0.8309178743961353,1,1.5,2,0.9871794871794872,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:사회복지:아동·보육:1300:GENERAL_ACCOUNT,075,사회복지,아동·보육,1300,2022,GENERAL_ACCOUNT,아동보호 및 복지 강화,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,453361000000,0.6857142857142857,0.5,0.0,0.0,0.734375,execution_focus,0.17343750000000002,0.1685714285714286,87,87.0,87,0.5845410628019323,43,43.0,43,0.4084507042253521,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
162:2022:통신:우정:5300:SPECIAL_ACCOUNT,162,통신,우정,5300,2022,SPECIAL_ACCOUNT,우체국보험,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,295339000000,0.8571428571428571,1.0,0.0,0.0,0.6640625,execution_focus,0.26640625,0.2857142857142857,57,57.0,57,0.7294685990338164,6,6.0,6,0.9122807017543859,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:2800:FUND,075,보건,보건의료,2800,2022,FUND,응급의료체계운영지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,291787800000,0.5428571428571428,0.5,0.0,0.0,0.65625,execution_focus,0.16562500000000002,0.1542857142857143,95,95.0,95,0.5458937198067633,47,47.0,47,0.352112676056338,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:사회복지:아동·보육:2500:FUND,075,사회복지,아동·보육,2500,2022,FUND,저출산대응및인구정책 지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,20934000000,0.22857142857142856,0.5,0.0,0.0,0.1953125,execution_focus,0.11953125,0.12285714285714286,136,136.0,136,0.34782608695652173,55,55.0,55,0.23943661971830987,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
075:2022:사회복지:아동·보육:2500:GENERAL_ACCOUNT,075,사회복지,아동·보육,2500,2022,GENERAL_ACCOUNT,저출산대응및인구정책 지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,2784322000000,0.8,0.5,0.0,0.0,0.8984375,execution_focus,0.18984375,0.18000000000000002,81,81.0,81,0.6135265700483092,39,39.0,39,0.46478873239436624,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
162:2022:통신:정보통신:2100:FUND,162,통신,정보통신,2100,2022,FUND,정보통신융합 산업,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,701803000000,0.9107142857142857,0.5,0.0,0.0,0.7578125,execution_focus,0.17578125,0.19107142857142856,86,86.0,86,0.5893719806763285,11,11.0,11,0.8245614035087719,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
162:2022:통신:정보통신:2100:GENERAL_ACCOUNT,162,통신,정보통신,2100,2022,GENERAL_ACCOUNT,정보통신융합 산업,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,146843000000,0.7142857142857143,0.5,0.0,0.0,0.5546875,execution_focus,0.15546875000000002,0.17142857142857143,107,107.0,107,0.4879227053140096,17,17.0,17,0.7192982456140351,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
162:2022:통신:정보통신:2100:SPECIAL_ACCOUNT,162,통신,정보통신,2100,2022,SPECIAL_ACCOUNT,정보통신융합 산업,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,25367000000,0.2857142857142857,0.5,0.0,0.0,0.21875,execution_focus,0.12187500000000001,0.1285714285714286,133,133.0,133,0.3623188405797102,28,28.0,28,0.5263157894736843,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:2100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2022,FUND,중소기업기술개발지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,10155000000,0.09090909090909091,1.0,0.0,0.0,0.1328125,execution_focus,0.21328125,0.2090909090909091,74,74.0,74,0.6473429951690821,13,13.5,14,0.6794871794871795,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:2100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2022,GENERAL_ACCOUNT,중소기업기술개발지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,1598924000000,0.8636363636363636,1.0,0.0,0.0,0.8359375,execution_focus,0.28359375000000003,0.2863636363636364,46,46.0,46,0.782608695652174,6,6.0,6,0.8717948717948718,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:2100:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2022,SPECIAL_ACCOUNT,중소기업기술개발지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,301194800000,0.6363636363636364,1.0,0.0,0.0,0.671875,execution_focus,0.2671875,0.26363636363636367,56,56.0,56,0.7342995169082125,9,9.0,9,0.7948717948717949,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:무역및투자유치:3100:FUND,102,산업·중소기업및에너지,무역및투자유치,3100,2022,FUND,중소기업수출촉진지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,36847000000,0.22727272727272727,1.0,0.0,0.0,0.25,execution_focus,0.225,0.22272727272727275,67,67.0,67,0.6811594202898551,12,12.0,12,0.717948717948718,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:무역및투자유치:3100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,무역및투자유치,3100,2022,GENERAL_ACCOUNT,중소기업수출촉진지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,198876000000,0.5909090909090909,1.0,0.0,0.0,0.6171875,execution_focus,0.26171875,0.2590909090909091,62,62.0,62,0.7053140096618358,10,10.0,10,0.7692307692307692,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:5400:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2022,FUND,중소기업인력지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,31605000000,0.18181818181818182,0.5,0.0,0.0,0.234375,execution_focus,0.1234375,0.1181818181818182,130,130.0,130,0.37681159420289856,28,28.0,28,0.3076923076923077,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:5400:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2022,GENERAL_ACCOUNT,중소기업인력지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,394312000000,0.6818181818181818,0.5,0.0,0.0,0.71875,execution_focus,0.171875,0.16818181818181815,89,89.0,89,0.5748792270531401,18,18.0,18,0.5641025641025641,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:3300:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,3300,2022,GENERAL_ACCOUNT,지역중소기업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,18796000000,0.13636363636363635,0.5,0.0,0.0,0.171875,execution_focus,0.1171875,0.11363636363636365,139,139.0,139,0.33333333333333337,30,30.0,30,0.2564102564102564,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:3300:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,3300,2022,SPECIAL_ACCOUNT,지역중소기업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,143217000000,0.5,0.5,0.0,0.0,0.5390625,execution_focus,0.15390625000000002,0.15000000000000002,109,109.0,109,0.4782608695652174,21,21.0,21,0.4871794871794872,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
019:2022:사회복지:고용:1100:GENERAL_ACCOUNT,019,사회복지,고용,1100,2022,GENERAL_ACCOUNT,직업능력개발,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,1035261000000,0.5333333333333333,0.0,0.5,0.0,0.8046875,execution_focus,0.33046875,0.3033333333333333,32,32.0,32,0.8502415458937198,10,10.0,10,0.7567567567567568,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5100:FUND,102,산업·중소기업및에너지,창업및벤처,5100,2022,FUND,창업환경조성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,2829489000000,0.9090909090909091,0.3333333333333333,0.0,0.0,0.90625,execution_focus,0.15729166666666666,0.15757575757575756,103,103.0,103,0.5072463768115942,20,20.0,20,0.5128205128205128,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.5, ""fiscal_impact"": 0.1, ""performance_gap"": 0.2}"
